gene	expressed
HOXB3	TRUE
HOXB4	TRUE
HOXB-AS3	TRUE
HOXB5	TRUE
HOXB6	TRUE
HOXB7	TRUE
HOXB9	TRUE
HOXB13	TRUE
TTLL6	TRUE
CALCOCO2	TRUE
ATP5G1	TRUE
UBE2Z	TRUE
LOC105371814	TRUE
SNF8	TRUE
IGF2BP1	TRUE
PHOSPHO1	TRUE
ZNF652	TRUE
LOC102724596	TRUE
PHB	TRUE
NGFR	TRUE
LOC100288866	TRUE
NXPH3	TRUE
SPOP	TRUE
SLC35B1	TRUE
FAM117A	TRUE
KAT7	TRUE
FLJ45513	TRUE
LOC284080	TRUE
ITGA3	TRUE
PDK2	TRUE
PPP1R9B	TRUE
LINC01969	TRUE
TMEM92	TRUE
XYLT2	TRUE
MRPL27	TRUE
EME1	TRUE
LRRC59	TRUE
ACSF2	TRUE
RSAD1	TRUE
MYCBPAP	TRUE
SPATA20	TRUE
ANKRD40	TRUE
LUC7L3	TRUE
TOB1	TRUE
TOB1-AS1	TRUE
SPAG9	TRUE
NME1-NME2	TRUE
NME1	TRUE
NME2	TRUE
MBTD1	TRUE
UTP18	TRUE
LINC02072	TRUE
TOM1L1	TRUE
STXBP4	TRUE
COX11	TRUE
MMD	TRUE
TMEM100	TRUE
PCTP	TRUE
C17orf67	TRUE
DGKE	TRUE
MTVR2	TRUE
TRIM25	TRUE
COIL	TRUE
SCPEP1	TRUE
AKAP1	TRUE
MSI2	TRUE
MRPS23	TRUE
CUEDC1	TRUE
VEZF1	TRUE
SRSF1	TRUE
LOC101927666	TRUE
DYNLL2	TRUE
OR4D1	TRUE
MKS1	TRUE
TSPOAP1	TRUE
TSPOAP1-AS1	TRUE
SUPT4H1	TRUE
RNF43	TRUE
MTMR4	TRUE
TEX14	TRUE
RAD51C	TRUE
PPM1E	TRUE
TRIM37	TRUE
SKA2	TRUE
PRR11	TRUE
SMG8	TRUE
GDPD1	TRUE
YPEL2	TRUE
LINC01476	TRUE
DHX40	TRUE
CLTC	TRUE
VMP1	TRUE
PTRH2	TRUE
TUBD1	TRUE
RPS6KB1	TRUE
RNFT1	TRUE
LOC101927755	TRUE
HEATR6	TRUE
LOC105371849	TRUE
WFDC21P	TRUE
LOC653653	TRUE
USP32	TRUE
APPBP2	TRUE
PPM1D	TRUE
BCAS3	TRUE
NACA2	TRUE
BRIP1	TRUE
INTS2	TRUE
MED13	TRUE
METTL2A	TRUE
TLK2	TRUE
CYB561	TRUE
DCAF7	TRUE
TACO1	TRUE
MAP3K3	TRUE
LIMD2	TRUE
LOC729683	TRUE
STRADA	TRUE
CCDC47	TRUE
DDX42	TRUE
PSMC5	TRUE
FTSJ3	TRUE
SMARCD2	TRUE
TCAM1P	TRUE
PRR29	TRUE
PRR29-AS1	TRUE
ERN1	TRUE
SNHG25	TRUE
TEX2	TRUE
PECAM1	TRUE
POLG2	TRUE
DDX5	TRUE
CEP95	TRUE
SMURF2	TRUE
PLEKHM1P1	TRUE
LRRC37A3	TRUE
AMZ2P1	TRUE
GNA13	TRUE
RGS9	TRUE
AXIN2	TRUE
PRKCA	TRUE
LOC101928021	TRUE
HELZ	TRUE
PSMD12	TRUE
PITPNC1	TRUE
NOL11	TRUE
BPTF	TRUE
C17orf58	TRUE
KPNA2	TRUE
LINC00674	TRUE
AMZ2	TRUE
SLC16A6	TRUE
WIPI1	TRUE
PRKAR1A	TRUE
LINC01482	TRUE
ABCA8	TRUE
ABCA6	TRUE
PRO1804	TRUE
MAP2K6	TRUE
KCNJ16	TRUE
LINC00673	TRUE
SLC39A11	TRUE
COG1	TRUE
FAM104A	TRUE
C17orf80	TRUE
CDC42EP4	TRUE
LINC00469	TRUE
RPL38	TRUE
MGC16275	TRUE
TTYH2	TRUE
GPRC5C	TRUE
CD300A	TRUE
SLC9A3R1	TRUE
NAT9	TRUE
TMEM104	TRUE
FDXR	TRUE
USH1G	TRUE
OTOP3	TRUE
HID1	TRUE
CDR2L	TRUE
MRPL58	TRUE
ATP5H	TRUE
KCTD2	TRUE
SLC16A5	TRUE
ARMC7	TRUE
NT5C	TRUE
HN1	TRUE
SUMO2	TRUE
NUP85	TRUE
GGA3	TRUE
MRPS7	TRUE
MIF4GD	TRUE
LOC100287042	TRUE
SLC25A19	TRUE
GRB2	TRUE
TMEM94	TRUE
CASKIN2	TRUE
TSEN54	TRUE
LLGL2	TRUE
MYO15B	TRUE
SMIM5	TRUE
SMIM6	TRUE
SAP30BP	TRUE
RECQL5	TRUE
ITGB4	TRUE
GALK1	TRUE
H3F3B	TRUE
UNK	TRUE
UNC13D	TRUE
WBP2	TRUE
TRIM47	TRUE
TRIM65	TRUE
MRPL38	TRUE
TEN1	TRUE
TEN1-CDK3	TRUE
ACOX1	TRUE
CDK3	TRUE
SRP68	TRUE
GALR2	TRUE
EXOC7	TRUE
RNF157-AS1	TRUE
FOXJ1	TRUE
RNF157	TRUE
UBALD2	TRUE
PRPSAP1	TRUE
SPHK1	TRUE
UBE2O	TRUE
RHBDF2	TRUE
PRCD	TRUE
SNHG16	TRUE
ST6GALNAC1	TRUE
LOC105274304	TRUE
MXRA7	TRUE
JMJD6	TRUE
METTL23	TRUE
SRSF2	TRUE
MFSD11	TRUE
LINC00868	TRUE
MGAT5B	TRUE
SNHG20	TRUE
SEC14L1	TRUE
SEPT9	TRUE
LOC105371907	TRUE
LINC01987	TRUE
TNRC6C	TRUE
TNRC6C-AS1	TRUE
TMC6	TRUE
TMC8	TRUE
C17orf99	TRUE
SYNGR2	TRUE
TK1	TRUE
AFMID	TRUE
BIRC5	TRUE
TMEM235	TRUE
LINC01993	TRUE
SOCS3	TRUE
LOC101928674	TRUE
PGS1	TRUE
DNAH17-AS1	TRUE
LINC02081	TRUE
CYTH1	TRUE
USP36	TRUE
CANT1	TRUE
ENGASE	TRUE
LINC02078	TRUE
CBX2	TRUE
CBX8	TRUE
CBX4	TRUE
CCDC40	TRUE
GAA	TRUE
EIF4A3	TRUE
CARD14	TRUE
SGSH	TRUE
SLC26A11	TRUE
RNF213	TRUE
ENDOV	TRUE
LOC100294362	TRUE
RPTOR	TRUE
CHMP6	TRUE
BAIAP2-AS1	TRUE
BAIAP2	TRUE
AATK-AS1	TRUE
CEP131	TRUE
LOC105371925	TRUE
TEPSIN	TRUE
NDUFAF8	TRUE
SLC38A10	TRUE
LINC00482	TRUE
TMEM105	TRUE
BAHCC1	TRUE
ACTG1	TRUE
FSCN2	TRUE
FAAP100	TRUE
NPLOC4	TRUE
TSPAN10	TRUE
PDE6G	TRUE
OXLD1	TRUE
CCDC137	TRUE
ARL16	TRUE
HGS	TRUE
MRPL12	TRUE
SLC25A10	TRUE
MCRIP1	TRUE
PPP1R27	TRUE
P4HB	TRUE
ARHGDIA	TRUE
ALYREF	TRUE
ANAPC11	TRUE
NPB	TRUE
PCYT2	TRUE
SIRT7	TRUE
MAFG	TRUE
MAFG-AS1	TRUE
PYCR1	TRUE
MYADML2	TRUE
NOTUM	TRUE
ASPSCR1	TRUE
CENPX	TRUE
LRRC45	TRUE
RAC3	TRUE
DCXR	TRUE
RFNG	TRUE
GPS1	TRUE
DUS1L	TRUE
FASN	TRUE
CCDC57	TRUE
SLC16A3	TRUE
CSNK1D	TRUE
LINC01970	TRUE
TEX19	TRUE
HEXDC	TRUE
OGFOD3	TRUE
C17orf62	TRUE
NARF	TRUE
FOXK2	TRUE
WDR45B	TRUE
RAB40B	TRUE
LOC101929552	TRUE
FN3KRP	TRUE
FN3K	TRUE
TBCD	TRUE
B3GNTL1	TRUE
METRNL	TRUE
OR4K5	TRUE
OR4K17	TRUE
OR4N5	TRUE
TTC5	TRUE
CCNB1IP1	TRUE
RPPH1	TRUE
PARP2	TRUE
TEP1	TRUE
OSGEP	TRUE
APEX1	TRUE
TMEM55B	TRUE
PNP	TRUE
RNASE11	TRUE
RNASE12	TRUE
ANG	TRUE
RNASE4	TRUE
RNASE1	TRUE
METTL17	TRUE
LOC101929718	TRUE
SLC39A2	TRUE
NDRG2	TRUE
RNASE7	TRUE
ARHGEF40	TRUE
ZNF219	TRUE
TMEM253	TRUE
OR5AU1	TRUE
HNRNPC	TRUE
SUPT16H	TRUE
CHD8	TRUE
RAB2B	TRUE
TOX4	TRUE
METTL3	TRUE
DAD1	TRUE
ABHD4	TRUE
OR6J1	TRUE
OXA1L	TRUE
SLC7A7	TRUE
MRPL52	TRUE
MMP14	TRUE
LRP10	TRUE
REM2	TRUE
RBM23	TRUE
PRMT5-AS1	TRUE
PRMT5	TRUE
LOC101926933	TRUE
HAUS4	TRUE
AJUBA	TRUE
C14orf93	TRUE
PSMB5	TRUE
PSMB11	TRUE
CDH24	TRUE
C14orf119	TRUE
ACIN1	TRUE
CEBPE	TRUE
SLC7A8	TRUE
RNF212B	TRUE
HOMEZ	TRUE
PPP1R3E	TRUE
BCL2L2	TRUE
BCL2L2-PABPN1	TRUE
PABPN1	TRUE
SLC22A17	TRUE
NGDN	TRUE
ZFHX2	TRUE
THTPA	TRUE
AP1G2	TRUE
DHRS4	TRUE
DHRS4-AS1	TRUE
CARMIL3	TRUE
NRL	TRUE
PCK2	TRUE
DCAF11	TRUE
PSME1	TRUE
EMC9	TRUE
PSME2	TRUE
RNF31	TRUE
IRF9	TRUE
IPO4	TRUE
TM9SF1	TRUE
CHMP4A	TRUE
MDP1	TRUE
NEDD8	TRUE
NEDD8-MDP1	TRUE
GMPR2	TRUE
TINF2	TRUE
RABGGTA	TRUE
DHRS1	TRUE
NOP9	TRUE
LTB4R	TRUE
NFATC4	TRUE
CBLN3	TRUE
KHNYN	TRUE
SDR39U1	TRUE
LOC101927045	TRUE
MIR4307HG	TRUE
FOXG1-AS1	TRUE
FOXG1	TRUE
LINC01551	TRUE
G2E3	TRUE
SCFD1	TRUE
COCH	TRUE
LOC100506071	TRUE
AP4S1	TRUE
STRN3	TRUE
HECTD1	TRUE
HEATR5A	TRUE
LOC101927124	TRUE
DTD2	TRUE
NUBPL	TRUE
ARHGAP5-AS1	TRUE
ARHGAP5	TRUE
AKAP6	TRUE
EGLN3	TRUE
SPTSSA	TRUE
EAPP	TRUE
SNX6	TRUE
CFL2	TRUE
BAZ1A	TRUE
SRP54	TRUE
FAM177A1	TRUE
KIAA0391	TRUE
PPP2R3C	TRUE
PSMA6	TRUE
NFKBIA	TRUE
INSM2	TRUE
RALGAPA1P1	TRUE
RALGAPA1	TRUE
BRMS1L	TRUE
MBIP	TRUE
SLC25A21-AS1	TRUE
SLC25A21	TRUE
MIPOL1	TRUE
FOXA1	TRUE
TTC6	TRUE
SEC23A	TRUE
GEMIN2	TRUE
TRAPPC6B	TRUE
PNN	TRUE
LOC100288846	TRUE
MIA2	TRUE
FBXO33	TRUE
LRFN5	TRUE
C14orf28	TRUE
KLHL28	TRUE
TOGARAM1	TRUE
PRPF39	TRUE
FKBP3	TRUE
FANCM	TRUE
MIS18BP1	TRUE
RPS29	TRUE
LRR1	TRUE
RPL36AL	TRUE
MGAT2	TRUE
DNAAF2	TRUE
POLE2	TRUE
KLHDC1	TRUE
KLHDC2	TRUE
NEMF	TRUE
ARF6	TRUE
LINC01599	TRUE
VCPKMT	TRUE
SOS2	TRUE
L2HGDH	TRUE
ATP5S	TRUE
CDKL1	TRUE
MAP4K5	TRUE
SAV1	TRUE
LOC105370489	TRUE
NIN	TRUE
PYGL	TRUE
TMX1	TRUE
FRMD6-AS1	TRUE
FRMD6	TRUE
C14orf166	TRUE
PTGER2	TRUE
TXNDC16	TRUE
GPR137C	TRUE
ERO1A	TRUE
PSMC6	TRUE
STYX	TRUE
GNPNAT1	TRUE
FERMT2	TRUE
DDHD1	TRUE
LOC101927620	TRUE
BMP4	TRUE
CDKN3	TRUE
CNIH1	TRUE
GMFB	TRUE
CGRRF1	TRUE
SAMD4A	TRUE
GCH1	TRUE
WDHD1	TRUE
SOCS4	TRUE
MAPK1IP1L	TRUE
LGALS3	TRUE
DLGAP5	TRUE
FBXO34	TRUE
ATG14	TRUE
KTN1-AS1	TRUE
KTN1	TRUE
LINC00520	TRUE
TMEM260	TRUE
AP5M1	TRUE
EXOC5	TRUE
NAA30	TRUE
ACTR10	TRUE
PSMA3	TRUE
PSMA3-AS1	TRUE
ARID4A	TRUE
TOMM20L	TRUE
TIMM9	TRUE
KIAA0586	TRUE
DAAM1	TRUE
L3HYPDH	TRUE
JKAMP	TRUE
CCDC175	TRUE
LRRC9	TRUE
PCNX4	TRUE
DHRS7	TRUE
PPM1A	TRUE
C14orf39	TRUE
SIX1	TRUE
SIX4	TRUE
MNAT1	TRUE
TRMT5	TRUE
SLC38A6	TRUE
PRKCH	TRUE
HIF1A	TRUE
HIF1A-AS1	TRUE
HIF1A-AS2	TRUE
LOC105370526	TRUE
SNAPC1	TRUE
RHOJ	TRUE
PPP2R5E	TRUE
WDR89	TRUE
SGPP1	TRUE
MTHFD1	TRUE
AKAP5	TRUE
ZBTB1	TRUE
ZBTB25	TRUE
PLEKHG3	TRUE
SPTB	TRUE
CHURC1-FNTB	TRUE
CHURC1	TRUE
FNTB	TRUE
MAX	TRUE
LOC100128233	TRUE
FUT8-AS1	TRUE
LINC00238	TRUE
GPHN	TRUE
MPP5	TRUE
ATP6V1D	TRUE
EIF2S1	TRUE
PLEKHH1	TRUE
PIGH	TRUE
ARG2	TRUE
VTI1B	TRUE
RDH11	TRUE
ZFYVE26	TRUE
RAD51B	TRUE
LOC100996664	TRUE
ZFP36L1	TRUE
ACTN1	TRUE
ACTN1-AS1	TRUE
DCAF5	TRUE
EXD2	TRUE
ERH	TRUE
SLC39A9	TRUE
CCDC177	TRUE
SUSD6	TRUE
SRSF5	TRUE
LOC100289511	TRUE
SLC10A1	TRUE
COX16	TRUE
SYNJ2BP-COX16	TRUE
SYNJ2BP	TRUE
MED6	TRUE
LINC01269	TRUE
MAP3K9	TRUE
PCNX1	TRUE
DPF3	TRUE
DCAF4	TRUE
ZFYVE1	TRUE
RBM25	TRUE
PSEN1	TRUE
LOC101928123	TRUE
NUMB	TRUE
LOC101928143	TRUE
RIOX1	TRUE
DNAL1	TRUE
PNMA1	TRUE
ELMSAN1	TRUE
LOC100506476	TRUE
LOC100506498	TRUE
PTGR2	TRUE
ZNF410	TRUE
COQ6	TRUE
FAM161B	TRUE
ENTPD5	TRUE
BBOF1	TRUE
ALDH6A1	TRUE
LIN52	TRUE
ABCD4	TRUE
VRTN	TRUE
NPC2	TRUE
ISCA2	TRUE
AREL1	TRUE
FCF1	TRUE
YLPM1	TRUE
DLST	TRUE
RPS6KL1	TRUE
PGF	TRUE
EIF2B2	TRUE
MLH3	TRUE
ACYP1	TRUE
ZC2HC1C	TRUE
NEK9	TRUE
TMED10	TRUE
FOS	TRUE
LINC01220	TRUE
JDP2	TRUE
BATF	TRUE
FLVCR2	TRUE
C14orf1	TRUE
TTLL5	TRUE
TGFB3	TRUE
IFT43	TRUE
GPATCH2L	TRUE
ANGEL1	TRUE
LINC01629	TRUE
IRF2BPL	TRUE
LOC283575	TRUE
CIPC	TRUE
ZDHHC22	TRUE
POMT2	TRUE
GSTZ1	TRUE
TMED8	TRUE
SAMD15	TRUE
VIPAS39	TRUE
AHSA1	TRUE
ISM2	TRUE
SPTLC2	TRUE
ALKBH1	TRUE
SLIRP	TRUE
C14orf178	TRUE
SNW1	TRUE
ADCK1	TRUE
GTF2A1	TRUE
LOC101928504	TRUE
STON2	TRUE
SEL1L	TRUE
GALC	TRUE
GPR65	TRUE
LINC01146	TRUE
SPATA7	TRUE
PTPN21	TRUE
ZC3H14	TRUE
EML5	TRUE
TTC8	TRUE
EFCAB11	TRUE
TDP1	TRUE
PSMC1	TRUE
NRDE2	TRUE
CALM1	TRUE
LOC105370619	TRUE
LOC105370622	TRUE
TTC7B	TRUE
RPS6KA5	TRUE
C14orf159	TRUE
GPR68	TRUE
CCDC88C	TRUE
PPP4R3A	TRUE
TC2N	TRUE
TRIP11	TRUE
ATXN3	TRUE
NDUFB1	TRUE
CPSF2	TRUE
GOLGA5	TRUE
ITPK1	TRUE
MOAP1	TRUE
TMEM251	TRUE
UBR7	TRUE
GON7	TRUE
BTBD7	TRUE
UNC79	TRUE
OTUB2	TRUE
DDX24	TRUE
IFI27L1	TRUE
IFI27	TRUE
IFI27L2	TRUE
DICER1-AS1	TRUE
DICER1	TRUE
SYNE3	TRUE
SNHG10	TRUE
GLRX5	TRUE
C14orf132	TRUE
ATG2B	TRUE
GSKIP	TRUE
AK7	TRUE
LOC730202	TRUE
PAPOLA	TRUE
VRK1	TRUE
SETD3	TRUE
CCNK	TRUE
CCDC85C	TRUE
CYP46A1	TRUE
EML1	TRUE
EVL	TRUE
YY1	TRUE
SLC25A29	TRUE
WARS	TRUE
WDR25	TRUE
PPP2R5C	TRUE
DYNC1H1	TRUE
HSP90AA1	TRUE
WDR20	TRUE
ZNF839	TRUE
TECPR2	TRUE
CINP	TRUE
ANKRD9	TRUE
RCOR1	TRUE
TRAF3	TRUE
CDC42BPB	TRUE
EXOC3L4	TRUE
LINC00677	TRUE
LOC105378183	TRUE
EIF5	TRUE
MARK3	TRUE
CKB	TRUE
TRMT61A	TRUE
BAG5	TRUE
APOPT1	TRUE
KLC1	TRUE
XRCC3	TRUE
ZFYVE21	TRUE
PPP1R13B	TRUE
LINC00637	TRUE
C14orf2	TRUE
RD3L	TRUE
INF2	TRUE
ADSSL1	TRUE
SIVA1	TRUE
AKT1	TRUE
ZBTB42	TRUE
LINC00638	TRUE
CEP170B	TRUE
AHNAK2	TRUE
C14orf79	TRUE
CDCA4	TRUE
LOC102723354	TRUE
JAG2	TRUE
NUDT14	TRUE
BRF1	TRUE
PACS2	TRUE
TEX22	TRUE
LOC100507437	TRUE
MTA1	TRUE
C14orf80	TRUE
TMEM121	TRUE
ZNF718	TRUE
ZNF876P	TRUE
ABCA11P	TRUE
ZNF721	TRUE
PIGG	TRUE
ATP5I	TRUE
MYL5	TRUE
MFSD7	TRUE
PCGF3	TRUE
LOC100129917	TRUE
TMEM175	TRUE
GAK	TRUE
DGKQ	TRUE
IDUA	TRUE
SLC26A1	TRUE
FGFRL1	TRUE
LOC100130872	TRUE
CTBP1	TRUE
CTBP1-AS2	TRUE
MAEA	TRUE
UVSSA	TRUE
CRIPAK	TRUE
FAM53A	TRUE
SLBP	TRUE
TMEM129	TRUE
TACC3	TRUE
FGFR3	TRUE
LETM1	TRUE
NELFA	TRUE
C4orf48	TRUE
NAT8L	TRUE
POLN	TRUE
HAUS3	TRUE
MXD4	TRUE
ZFYVE28	TRUE
CFAP99	TRUE
RNF4	TRUE
TNIP2	TRUE
ADD1	TRUE
MFSD10	TRUE
NOP14-AS1	TRUE
NOP14	TRUE
GRK4	TRUE
HTT-AS	TRUE
HTT	TRUE
DOK7	TRUE
LRPAP1	TRUE
FAM86EP	TRUE
TMEM128	TRUE
LYAR	TRUE
ZBTB49	TRUE
STX18	TRUE
STX18-AS1	TRUE
MSX1	TRUE
STK32B	TRUE
EVC	TRUE
JAKMIP1	TRUE
LOC285484	TRUE
WFS1	TRUE
MAN2B2	TRUE
MRFAP1	TRUE
LOC105374366	TRUE
LOC93622	TRUE
S100P	TRUE
MRFAP1L1	TRUE
BLOC1S4	TRUE
KIAA0232	TRUE
TBC1D14	TRUE
CCDC96	TRUE
TADA2B	TRUE
GRPEL1	TRUE
FLJ36777	TRUE
AFAP1-AS1	TRUE
ABLIM2	TRUE
ACOX3	TRUE
TRMT44	TRUE
GPR78	TRUE
WDR1	TRUE
ZNF518B	TRUE
RAB28	TRUE
LINC01097	TRUE
NKX3-2	TRUE
BOD1L1	TRUE
LINC01182	TRUE
CPEB2-AS1	TRUE
CPEB2	TRUE
FBXL5	TRUE
FAM200B	TRUE
CD38	TRUE
FGFBP2	TRUE
TAPT1	TRUE
TAPT1-AS1	TRUE
QDPR	TRUE
CLRN2	TRUE
LAP3	TRUE
MED28	TRUE
DCAF16	TRUE
NCAPG	TRUE
LCORL	TRUE
PACRGL	TRUE
DHX15	TRUE
SOD3	TRUE
SEPSECS	TRUE
SEPSECS-AS1	TRUE
PI4K2B	TRUE
ZCCHC4	TRUE
ANAPC4	TRUE
SMIM20	TRUE
RBPJ	TRUE
CCKAR	TRUE
TBC1D19	TRUE
LOC105374546	TRUE
STIM2	TRUE
LOC102723828	TRUE
LOC105377651	TRUE
LOC101928622	TRUE
LOC100508631	TRUE
RELL1	TRUE
PGM2	TRUE
LINC01258	TRUE
KLF3	TRUE
KLF3-AS1	TRUE
TLR10	TRUE
TLR1	TRUE
TLR6	TRUE
FAM114A1	TRUE
TMEM156	TRUE
WDR19	TRUE
RFC1	TRUE
KLB	TRUE
RPL9	TRUE
LIAS	TRUE
UGDH	TRUE
UGDH-AS1	TRUE
SMIM14	TRUE
UBE2K	TRUE
PDS5A	TRUE
N4BP2	TRUE
LOC344967	TRUE
RHOH	TRUE
LOC101060498	TRUE
RBM47	TRUE
APBB2	TRUE
TMEM33	TRUE
SLC30A9	TRUE
BEND4	TRUE
ATP8A1	TRUE
GUF1	TRUE
GNPDA2	TRUE
COX7B2	TRUE
COMMD8	TRUE
ATP10D	TRUE
LOC101927157	TRUE
NFXL1	TRUE
NIPAL1	TRUE
TEC	TRUE
SLAIN2	TRUE
SLC10A4	TRUE
FRYL	TRUE
OCIAD1	TRUE
DCUN1D4	TRUE
SGCB	TRUE
USP46	TRUE
USP46-AS1	TRUE
DANCR	TRUE
RASL11B	TRUE
SCFD2	TRUE
FIP1L1	TRUE
LNX1-AS2	TRUE
CHIC2	TRUE
KIT	TRUE
SRD5A3	TRUE
SRD5A3-AS1	TRUE
TMEM165	TRUE
CLOCK	TRUE
PDCL2	TRUE
NMU	TRUE
LOC644145	TRUE
EXOC1	TRUE
CEP135	TRUE
AASDH	TRUE
PPAT	TRUE
PAICS	TRUE
SRP72	TRUE
THEGL	TRUE
SPINK2	TRUE
REST	TRUE
NOA1	TRUE
POLR2B	TRUE
IGFBP7	TRUE
CENPC	TRUE
UBA6	TRUE
UBA6-AS1	TRUE
SYT14P1	TRUE
TMPRSS11F	TRUE
YTHDC1	TRUE
UTP3	TRUE
RUFY3	TRUE
GRSF1	TRUE
MOB1B	TRUE
DCK	TRUE
NPFFR2	TRUE
ADAMTS3	TRUE
COX18	TRUE
ANKRD17	TRUE
RASSF6	TRUE
CXCL8	TRUE
CXCL1	TRUE
CXCL3	TRUE
PPBPP2	TRUE
CXCL2	TRUE
MTHFD2L	TRUE
EREG	TRUE
PARM1	TRUE
LOC100507388	TRUE
RCHY1	TRUE
THAP6	TRUE
C4orf26	TRUE
G3BP2	TRUE
USO1	TRUE
PPEF2	TRUE
NAAA	TRUE
SDAD1	TRUE
CXCL11	TRUE
NUP54	TRUE
SCARB2	TRUE
STBD1	TRUE
SEPT11	TRUE
CCNI	TRUE
CCNG2	TRUE
CNOT6L	TRUE
MRPL1	TRUE
FRAS1	TRUE
ANXA3	TRUE
LINC01094	TRUE
BMP2K	TRUE
PAQR3	TRUE
NAA11	TRUE
GK2	TRUE
LINC00989	TRUE
ANTXR2	TRUE
FGF5	TRUE
C4orf22	TRUE
RASGEF1B	TRUE
HNRNPD	TRUE
HNRNPDL	TRUE
ENOPH1	TRUE
SEC31A	TRUE
THAP9	TRUE
THAP9-AS1	TRUE
LIN54	TRUE
COPS4	TRUE
PLAC8	TRUE
COQ2	TRUE
HELQ	TRUE
MRPS18C	TRUE
FAM175A	TRUE
GPAT3	TRUE
LOC101928978	TRUE
CDS1	TRUE
WDFY3	TRUE
WDFY3-AS2	TRUE
ARHGAP24	TRUE
C4orf36	TRUE
LOC100506746	TRUE
AFF1	TRUE
KLHL8	TRUE
HSD17B11	TRUE
NUDT9	TRUE
PKD2	TRUE
ABCG2	TRUE
PPM1K	TRUE
LOC105369192	TRUE
PYURF	TRUE
PIGY	TRUE
LOC101929134	TRUE
HERC3	TRUE
NAP1L5	TRUE
FAM13A	TRUE
TIGD2	TRUE
SNCA-AS1	TRUE
SNCA	TRUE
LOC101929210	TRUE
SMARCAD1	TRUE
HPGDS	TRUE
PDLIM5	TRUE
STPG2	TRUE
RAP1GDS1	TRUE
EIF4E	TRUE
METAP1	TRUE
ADH5	TRUE
LOC100507053	TRUE
ADH1A	TRUE
TRMT10A	TRUE
MTTP	TRUE
DAPP1	TRUE
LAMTOR3	TRUE
DNAJB14	TRUE
H2AFZ	TRUE
LOC256880	TRUE
PPP3CA	TRUE
FLJ20021	TRUE
SLC39A8	TRUE
NFKB1	TRUE
LOC105377621	TRUE
MANBA	TRUE
UBE2D3	TRUE
LOC105377348	TRUE
CISD2	TRUE
SLC9B1	TRUE
SLC9B2	TRUE
BDH2	TRUE
CENPE	TRUE
CXXC4-AS1	TRUE
TET2	TRUE
TET2-AS1	TRUE
PPA2	TRUE
INTS12	TRUE
GSTCD	TRUE
AIMP1	TRUE
TBCK	TRUE
PAPSS1	TRUE
CYP2U1	TRUE
HADH	TRUE
LEF1	TRUE
LEF1-AS1	TRUE
RPL34-AS1	TRUE
RPL34	TRUE
OSTC	TRUE
ETNPPL	TRUE
SEC24B	TRUE
SEC24B-AS1	TRUE
MCUB	TRUE
CASP6	TRUE
PLA2G12A	TRUE
CFI	TRUE
GAR1	TRUE
LRIT3	TRUE
EGF	TRUE
ELOVL6	TRUE
C4orf32	TRUE
AP1AR	TRUE
TIFA	TRUE
ALPK1	TRUE
LARP7	TRUE
ZGRF1	TRUE
UGT8	TRUE
SNHG8	TRUE
LOC101929741	TRUE
METTL14	TRUE
SEC24D	TRUE
USP53	TRUE
LOC101929762	TRUE
C4orf3	TRUE
GTF2IP12	TRUE
LOC645513	TRUE
PDE5A	TRUE
MAD2L1	TRUE
ANXA5	TRUE
TMEM155	TRUE
EXOSC9	TRUE
CCNA2	TRUE
BBS7	TRUE
CETN4P	TRUE
BBS12	TRUE
FGF2	TRUE
NUDT6	TRUE
SPATA5	TRUE
SPRY1	TRUE
ANKRD50	TRUE
INTU	TRUE
HSPA4L	TRUE
PLK4	TRUE
ABHD18	TRUE
MFSD8	TRUE
LARP1B	TRUE
PGRMC2	TRUE
LOC100507487	TRUE
JADE1	TRUE
SCLT1	TRUE
C4orf33	TRUE
PABPC4L	TRUE
SLC7A11	TRUE
LOC105377448	TRUE
NOCT	TRUE
ELF2	TRUE
NAA15	TRUE
NDUFC1	TRUE
RAB33B	TRUE
SETD7	TRUE
MGST2	TRUE
MAML3	TRUE
SCOC-AS1	TRUE
SCOC	TRUE
CLGN	TRUE
ELMOD2	TRUE
RNF150	TRUE
ZNF330	TRUE
LOC100507639	TRUE
LOC105377623	TRUE
USP38	TRUE
GAB1	TRUE
SMARCA5	TRUE
SMARCA5-AS1	TRUE
GYPE	TRUE
LOC101927636	TRUE
GYPB	TRUE
ABCE1	TRUE
ANAPC10	TRUE
MMAA	TRUE
LSM6	TRUE
SLC10A7	TRUE
TTC29	TRUE
TMEM184C	TRUE
PRMT9	TRUE
NR3C2	TRUE
LRBA	TRUE
RPS3A	TRUE
GATB	TRUE
FBXW7	TRUE
DKFZP434I0714	TRUE
TIGD4	TRUE
ARFIP1	TRUE
LOC729870	TRUE
TRIM2	TRUE
ANXA2P1	TRUE
MND1	TRUE
KIAA0922	TRUE
PLRG1	TRUE
FGG	TRUE
LRAT	TRUE
GUCY1B3	TRUE
CTSO	TRUE
LOC340017	TRUE
FAM198B	TRUE
TMEM144	TRUE
ETFDH	TRUE
C4orf46	TRUE
PPID	TRUE
FNIP2	TRUE
NAF1	TRUE
NPY1R	TRUE
TMA16	TRUE
TRIM61	TRUE
TMEM192	TRUE
KLHL2	TRUE
MSMO1	TRUE
LOC101928131	TRUE
TLL1	TRUE
DDX60L	TRUE
CBR4	TRUE
NEK1	TRUE
CLCN3	TRUE
HPF1	TRUE
MFAP3L	TRUE
